user_id,username,real_name,email,phone,age,gender,height_cm,initial_weight_kg,bmi,fitness_goal,member_type,join_date,role
1578,yimin1577,刘凤兰,zhongping@example.org,13248359213,37,女,154.8,41.0,17.1,塑形,季卡,2025-09-21,STUDENT
1579,yan911578,李辉,fangyan@example.net,15230464229,28,男,164.6,65.9,24.3,增肌,季卡,2024-08-03,STUDENT
1580,gongyong1579,李丽娟,usun@example.org,18079027649,32,女,166.6,63.7,22.9,减重,次卡,2025-04-15,STUDENT
1581,yan401580,龚秀华,jun32@example.net,15192460425,34,女,157.0,57.6,23.4,减脂,季卡,2024-06-21,STUDENT
1582,yangdeng1581,吕颖,pyi@example.org,18664449859,42,男,169.2,62.8,21.9,减脂,季卡,2024-05-10,STUDENT
1583,lilin1582,刘东,wenchao@example.net,13300454191,39,男,165.1,51.1,18.7,减重,月卡,2025-12-05,STUDENT
1584,fuqiang1583,萧瑞,xuyan@example.com,13339583897,33,男,169.7,70.4,24.5,塑形,月卡,2024-12-30,STUDENT
1585,weizhang1584,叶岩,luxiulan@example.com,15395945812,28,女,159.5,52.8,20.8,减脂,年卡,2024-06-06,STUDENT
1586,duanna1585,盖刚,juncheng@example.net,14503666475,62,男,166.3,71.4,25.8,减重,季卡,2025-08-03,STUDENT
1587,ifeng1586,李帅,haoming@example.com,18936020729,20,女,153.4,57.3,24.3,增肌,年卡,2024-10-14,STUDENT
1588,azhong1587,骆杰,juan66@example.com,15609041587,27,男,166.0,59.9,21.7,减脂,年卡,2025-07-14,STUDENT
1589,kongyang1588,王波,lei75@example.org,13998542931,23,男,163.2,59.9,22.5,减重,月卡,2024-05-19,STUDENT
1590,yaoming1589,郭楠,li72@example.com,18987626949,42,男,177.9,80.8,25.5,增肌,季卡,2025-08-01,STUDENT
1591,wei021590,胡莹,wei61@example.com,15140750205,40,女,164.9,64.1,23.6,减脂,季卡,2024-03-02,STUDENT
1592,duping1591,赵丹丹,li36@example.net,13505142157,40,男,165.4,62.9,23.0,减重,年卡,2025-11-20,STUDENT
1593,renwei1592,张敏,zhaomin@example.org,15777480680,38,男,167.3,78.4,28.0,减重,年卡,2024-01-26,STUDENT
1594,pingye1593,姚璐,fang67@example.net,14514821146,53,女,154.0,58.5,24.7,塑形,年卡,2025-05-04,STUDENT
1595,guiying351594,魏晶,jun45@example.net,15692755681,28,女,164.5,74.4,27.5,塑形,年卡,2025-08-16,STUDENT
1596,hantao1595,李建,gyi@example.com,13805347728,42,男,169.5,75.1,26.1,减重,月卡,2024-05-29,STUDENT
1597,lfu1596,吴晨,xiulan34@example.org,15318551782,37,女,171.4,59.2,20.1,减脂,年卡,2024-11-03,STUDENT
1598,xueqiang1597,陶莹,xiuying93@example.org,18580957772,38,男,162.8,48.7,18.4,增肌,年卡,2025-06-06,STUDENT
1599,xiuying441598,胡建国,gangdai@example.net,18530716395,27,男,176.3,57.0,18.4,减重,年卡,2025-01-13,STUDENT
1600,dongna1599,康凯,juandai@example.com,15220369459,22,男,169.8,73.0,25.3,减脂,月卡,2024-04-20,STUDENT
1601,ajin1600,马春梅,xiuyingfan@example.net,15053754254,22,男,173.1,75.7,25.3,减脂,年卡,2025-11-19,STUDENT
1602,lei281601,许鹏,czeng@example.org,15376135461,19,男,173.3,83.6,27.8,减脂,年卡,2025-11-06,STUDENT
1603,mingyin1602,曾金凤,yonghan@example.com,15020675465,19,女,155.2,48.1,20.0,减重,季卡,2025-03-08,STUDENT
1604,pingxiao1603,马兵,kgu@example.net,13596074401,64,男,167.4,74.2,26.5,减重,季卡,2024-12-23,STUDENT
1605,fang171604,薄彬,fgao@example.net,18844247186,57,女,164.5,63.2,23.4,减脂,年卡,2025-09-10,STUDENT
1606,jing801605,雷荣,daiyong@example.com,18241055443,28,男,179.1,65.6,20.5,减脂,季卡,2024-05-01,STUDENT
1607,fjin1606,陈博,ayang@example.com,13309886472,46,女,168.3,75.3,26.6,减重,年卡,2025-10-03,STUDENT
1608,minkong1607,张建华,yugang@example.net,13486889274,47,男,176.4,91.3,29.3,增肌,年卡,2024-02-22,STUDENT
1609,li701608,张秀芳,chaoduan@example.com,18278004778,20,女,151.7,47.0,20.4,减脂,月卡,2025-02-28,STUDENT
1610,fang861609,王亮,pguo@example.org,15394739966,32,男,167.6,73.5,26.2,增肌,年卡,2024-11-21,STUDENT
1611,shili1610,薛欢,pingshao@example.com,15011927466,19,男,165.7,72.1,26.3,减脂,次卡,2025-09-14,STUDENT
1612,wlu1611,高欢,ihu@example.org,15578724510,38,女,166.9,67.1,24.1,减脂,次卡,2025-09-24,STUDENT
1613,leiding1612,葛荣,caijie@example.org,18272388615,33,女,161.4,49.6,19.0,减重,季卡,2025-10-14,STUDENT
1614,laina1613,姚云,tangyong@example.com,15844690749,31,女,155.8,62.5,25.7,减重,月卡,2024-09-07,STUDENT
1615,caoxiuying1614,王文,caiyang@example.org,15252494237,33,女,163.9,58.8,21.9,增肌,季卡,2025-08-01,STUDENT
1616,gangxiong1615,阮秀梅,juan98@example.net,13027716016,55,女,157.9,42.4,17.0,减重,年卡,2024-11-07,STUDENT
1617,jun551616,周桂英,xiaxiulan@example.com,13221157551,35,男,165.6,81.5,29.7,减脂,年卡,2024-03-23,STUDENT
1618,wyin1617,陈春梅,lima@example.net,13201004810,61,男,164.3,66.3,24.6,减脂,年卡,2025-03-28,STUDENT
1619,juanqin1618,王晨,lei97@example.org,15225274444,46,男,178.0,64.1,20.2,增肌,季卡,2024-05-27,STUDENT
1620,ndong1619,黄彬,juanpeng@example.net,15908202400,19,女,160.9,64.3,24.8,减重,年卡,2025-10-09,STUDENT
1621,yangguiying1620,徐东,wuguiying@example.net,13728804807,25,男,172.1,96.5,32.6,减重,季卡,2024-06-23,STUDENT
1622,fanjuan1621,吴建华,pingguo@example.net,18158997172,53,男,162.0,71.3,27.2,减重,年卡,2024-11-11,STUDENT
1623,tao931622,李平,uxue@example.net,15311153197,39,女,159.1,61.6,24.3,减重,季卡,2024-04-13,STUDENT
1624,li121623,蓝磊,shaoyan@example.com,13367362437,33,男,174.6,66.5,21.8,减重,月卡,2025-07-16,STUDENT
1625,liliao1624,陈慧,chenjun@example.net,18824711885,48,男,173.4,55.4,18.4,减重,月卡,2024-04-16,STUDENT
1626,jun471625,曹峰,xiulanyu@example.com,15689392894,36,女,163.0,60.8,22.9,增肌,次卡,2025-05-18,STUDENT
1627,nding1626,艾丽华,ping58@example.net,14517880557,18,女,163.2,67.0,25.2,减重,年卡,2025-09-28,STUDENT
1628,pzhao1627,林桂英,gaojuan@example.com,13527651501,22,女,161.8,58.8,22.4,减重,年卡,2024-09-16,STUDENT
1629,pengyong1628,王燕,chaogu@example.net,18146785117,54,男,166.7,60.8,21.9,减脂,季卡,2025-10-28,STUDENT
1630,ahu1629,王淑兰,guiying01@example.com,13194167930,24,女,165.9,72.4,26.3,塑形,季卡,2025-06-02,STUDENT
1631,mingchen1630,蒋涛,taojia@example.net,18229714978,32,女,158.8,55.8,22.1,减脂,年卡,2025-07-11,STUDENT
1632,tguo1631,吴健,fanggong@example.com,15694534155,62,女,155.5,61.7,25.5,塑形,年卡,2025-12-12,STUDENT
1633,wqian1632,宋亮,mingdong@example.net,18570477178,35,男,176.0,92.4,29.8,减重,年卡,2024-03-31,STUDENT
1634,qwei1633,徐建平,weili@example.net,13165447157,23,男,166.7,63.6,22.9,减重,季卡,2025-07-24,STUDENT
1635,haotao1634,唐玲,mshi@example.net,13941567702,31,男,173.4,78.0,25.9,增肌,年卡,2025-03-28,STUDENT
1636,yzhao1635,罗红霞,yan97@example.org,18882886940,26,女,158.9,48.9,19.4,塑形,年卡,2024-03-13,STUDENT
1637,xiulan301636,周志强,shiyong@example.net,15828809176,35,男,177.3,82.2,26.2,减重,年卡,2025-06-13,STUDENT
1638,donggang1637,史磊,fxue@example.net,13620612061,34,男,166.5,77.8,28.1,减脂,季卡,2025-05-22,STUDENT
1639,pingyi1638,王凤兰,panping@example.com,15910431656,65,男,179.0,78.2,24.4,减重,季卡,2025-02-16,STUDENT
1640,kyin1639,陶龙,ebai@example.com,13779768247,54,男,172.5,76.3,25.7,减脂,年卡,2024-09-12,STUDENT
1641,jfan1640,杨晶,qiangfang@example.net,13912716291,31,女,155.7,53.5,22.1,增肌,季卡,2025-01-13,STUDENT
1642,yan661641,王志强,bguo@example.net,14579889238,20,女,150.0,55.4,24.6,减脂,月卡,2024-04-22,STUDENT
1643,chao611642,朱博,jie72@example.org,18214526398,24,女,152.2,61.4,26.5,减重,年卡,2024-01-26,STUDENT
1644,guiying761643,周平,dongna@example.com,13343644476,30,男,170.0,67.5,23.4,塑形,年卡,2025-09-07,STUDENT
1645,cuixiuying1644,赵晶,yhan@example.org,15617054231,18,女,156.9,52.0,21.1,减重,年卡,2024-03-24,STUDENT
1646,min701645,郝玉兰,xiulandeng@example.net,18932779221,47,女,167.1,47.5,17.0,减脂,年卡,2024-02-08,STUDENT
1647,lei881646,罗志强,asu@example.net,18890312931,32,男,179.7,80.7,25.0,减重,季卡,2024-11-27,STUDENT
1648,xsu1647,郭淑英,tao76@example.com,14575915316,25,男,164.8,56.4,20.8,减重,年卡,2024-09-03,STUDENT
1649,ping011648,唐强,fcui@example.net,13101672203,32,男,182.1,70.1,21.2,塑形,年卡,2024-07-21,STUDENT
1650,na011649,尹淑珍,xzheng@example.net,13633462243,30,女,154.2,60.4,25.4,增肌,年卡,2024-10-24,STUDENT
1651,dingwei1650,陆辉,min52@example.net,18233792651,36,女,161.7,50.2,19.2,减重,月卡,2024-12-04,STUDENT
1652,jun631651,张斌,yangcheng@example.org,15263073922,44,女,161.1,49.1,18.9,减重,次卡,2024-10-08,STUDENT
1653,qianjing1652,陈建,xiulandai@example.com,13588478016,24,男,178.6,86.7,27.2,减脂,季卡,2025-10-31,STUDENT
1654,pingma1653,陈帅,xiangjie@example.com,15333546608,45,女,162.7,61.1,23.1,减重,年卡,2025-06-28,STUDENT
1655,fufang1654,闵欢,nsun@example.org,13281251562,31,男,182.6,80.0,24.0,减脂,月卡,2025-08-15,STUDENT
1656,na341655,成东,jing39@example.org,15584188313,35,女,154.1,55.4,23.3,增肌,年卡,2025-03-31,STUDENT
1657,chuang1656,金玉,gang51@example.com,13518591812,38,女,170.4,55.1,19.0,减重,月卡,2024-10-01,STUDENT
1658,xiamo1657,李秀云,hugang@example.net,13345998577,20,男,169.8,72.8,25.2,减脂,年卡,2025-10-03,STUDENT
1659,zhongjun1658,刘云,lailei@example.org,14786986352,26,男,171.7,62.0,21.1,塑形,年卡,2024-12-21,STUDENT
1660,wei691659,滕燕,djia@example.org,15758598731,21,女,165.6,79.4,29.0,减重,年卡,2024-11-30,STUDENT
1661,jiehan1660,江红,chengxia@example.org,13363686327,36,女,161.0,50.0,19.3,减重,月卡,2025-11-29,STUDENT
1662,taoqian1661,张飞,lili@example.net,15364413582,45,男,162.7,65.6,24.8,减重,次卡,2025-08-19,STUDENT
1663,yang821662,朱志强,gangjin@example.org,18134669150,22,女,165.5,64.2,23.4,增肌,月卡,2024-08-03,STUDENT
1664,juan171663,王红梅,jliu@example.net,15967699566,39,女,160.0,51.8,20.2,减重,年卡,2024-10-25,STUDENT
1665,fangshi1664,萧玉梅,leizhang@example.com,13867287829,19,男,165.4,72.5,26.5,减脂,季卡,2025-02-04,STUDENT
1666,xiacao1665,王柳,chaocheng@example.net,14564741828,43,男,177.5,61.0,19.4,减重,月卡,2025-06-23,STUDENT
1667,chaowan1666,刘斌,zshen@example.org,13978149615,45,男,181.5,84.8,25.7,减重,季卡,2025-01-01,STUDENT
1668,tgao1667,刘琳,gang76@example.org,15093415805,35,男,180.4,65.0,20.0,减重,年卡,2025-08-20,STUDENT
1669,jing371668,周凤兰,bjin@example.net,18039461643,18,男,163.8,63.2,23.6,减脂,年卡,2025-05-15,STUDENT
1670,caofang1669,黄燕,xiuyingding@example.org,15251347342,47,男,175.0,90.0,29.4,减重,月卡,2025-09-28,STUDENT
1671,jie171670,刘志强,wentao@example.com,13526062433,38,女,163.5,56.9,21.3,减重,月卡,2025-09-19,STUDENT
1672,xiulanhu1671,戴凤英,yanlu@example.org,15876963356,34,女,154.9,61.6,25.7,减脂,年卡,2024-10-02,STUDENT
1673,laiguiying1672,余想,yangzhang@example.org,13389493075,32,男,166.2,79.8,28.9,减重,月卡,2025-03-10,STUDENT
1674,yandong1673,孙瑞,yang69@example.net,18269110198,57,女,158.6,67.3,26.8,减重,季卡,2024-08-10,STUDENT
1675,qzhu1674,党伟,yan96@example.net,13921980468,33,女,163.4,57.6,21.6,减脂,季卡,2025-01-30,STUDENT
1676,yan951675,陆丽,xiulan13@example.com,18146617050,45,女,157.4,52.0,21.0,减脂,年卡,2024-12-05,STUDENT
1677,fangshen1676,姚明,litang@example.net,18753414682,47,女,162.1,58.4,22.2,减重,月卡,2024-07-17,STUDENT
1678,egong1677,耿凤兰,yongfeng@example.com,13662389553,32,女,157.0,53.0,21.5,减脂,年卡,2024-06-27,STUDENT
1679,xuyang1678,黄春梅,jieyuan@example.org,15265176197,26,男,172.5,52.4,17.6,减重,季卡,2025-06-15,STUDENT
1680,chao851679,冯雪梅,mli@example.org,13100747860,27,男,174.7,64.3,21.1,减脂,季卡,2025-02-04,STUDENT
1681,liuyan1680,惠燕,fengna@example.com,15242699130,23,男,165.1,51.6,18.9,增肌,季卡,2024-05-20,STUDENT
1682,lihu1681,杨建华,dingxiuying@example.net,13660063061,39,男,161.2,51.8,19.9,减重,年卡,2024-07-01,STUDENT
1683,xiuying561682,吴娜,jun20@example.net,15653651196,22,男,167.7,84.0,29.9,减脂,年卡,2024-01-24,STUDENT
1684,xluo1683,黄荣,natao@example.net,13445126488,41,女,157.4,55.8,22.5,减重,月卡,2024-08-04,STUDENT
1685,gjin1684,何磊,yangxia@example.org,14549631594,30,女,162.0,58.8,22.4,减重,季卡,2024-04-16,STUDENT
1686,jtang1685,王佳,udong@example.com,18682030483,32,男,171.5,60.1,20.4,减脂,季卡,2024-03-03,STUDENT
1687,junli1686,高平,qdeng@example.org,14510229706,45,男,180.7,96.1,29.4,塑形,季卡,2024-11-05,STUDENT
1688,haoyong1687,孙成,wxiong@example.net,15107095489,18,女,151.6,43.5,18.9,减脂,月卡,2025-09-16,STUDENT
1689,yangzhou1688,张楠,guiying42@example.com,15087106744,42,女,158.6,48.1,19.1,减重,年卡,2024-11-08,STUDENT
1690,oren1689,马波,mingkong@example.org,18680062580,23,女,162.5,52.3,19.8,减脂,季卡,2024-09-13,STUDENT
1691,jcheng1690,高琴,dlei@example.org,13537920935,27,女,170.8,74.6,25.6,塑形,月卡,2025-05-07,STUDENT
1692,qiang771691,周桂芝,taoyao@example.net,18024129337,18,男,173.3,81.3,27.1,减重,季卡,2024-10-02,STUDENT
1693,naxu1692,许丽娟,na30@example.org,18131917614,19,男,178.6,71.2,22.3,增肌,年卡,2024-06-20,STUDENT
1694,uliu1693,张秀华,fang24@example.org,13770567648,56,女,155.9,54.1,22.2,增肌,月卡,2025-11-03,STUDENT
1695,weiyong1694,孟桂香,izeng@example.net,14557287678,47,女,164.3,60.5,22.4,减重,年卡,2024-11-29,STUDENT
1696,kxu1695,朱欣,juanwan@example.net,18666239933,28,男,162.5,57.0,21.6,减脂,月卡,2025-01-30,STUDENT
1697,lidai1696,曾军,yanfu@example.org,15371651765,55,女,159.6,55.5,21.8,减脂,年卡,2024-07-06,STUDENT
1698,minshen1697,任健,yongyin@example.net,15565784963,35,女,169.9,51.5,17.8,减脂,次卡,2025-01-27,STUDENT
1699,nxiang1698,尹玉英,fwei@example.com,18804024447,43,男,175.0,87.2,28.5,减重,年卡,2025-09-29,STUDENT
1700,xiulanfang1699,羊玉兰,lmao@example.org,18701278955,29,男,185.6,78.5,22.8,减脂,月卡,2024-08-03,STUDENT
1701,glei1700,贾燕,vxiao@example.org,15286045899,18,男,174.9,78.7,25.7,减脂,季卡,2024-08-10,STUDENT
1702,tfu1701,柏娜,xiongmin@example.com,15975815888,21,女,161.0,56.2,21.7,增肌,季卡,2024-09-14,STUDENT
1703,haoping1702,李海燕,qiang53@example.com,14502689423,44,男,174.6,51.8,17.0,塑形,季卡,2024-12-15,STUDENT
1704,yangjuan1703,张超,fangjie@example.com,14592245473,33,男,176.1,75.6,24.4,增肌,月卡,2025-03-13,STUDENT
1705,yimin1704,苏建平,yang16@example.org,13018727108,30,男,170.7,87.8,30.1,减重,年卡,2025-09-01,STUDENT
1706,zengxiuying1705,王霞,leiwang@example.com,18990355561,25,男,168.0,64.3,22.8,减重,季卡,2024-06-27,STUDENT
1707,fangzheng1706,张金凤,glong@example.com,15289969908,30,男,183.9,72.8,21.5,塑形,月卡,2024-10-07,STUDENT
1708,duxiuying1707,叶秀英,zhuna@example.net,14775342108,24,女,157.2,53.3,21.6,减脂,月卡,2025-03-18,STUDENT
1709,leilei1708,高玉,jing76@example.org,18014166138,26,女,164.2,61.0,22.6,增肌,季卡,2025-02-24,STUDENT
1710,tanmin1709,卢阳,wzhou@example.com,15807190565,20,女,153.5,48.1,20.4,减脂,季卡,2024-10-05,STUDENT
1711,dengping1710,高帅,zoulei@example.net,18587050357,18,男,168.4,67.4,23.8,塑形,季卡,2025-10-29,STUDENT
1712,junxie1711,田伟,xia06@example.org,18798331376,55,女,162.1,61.1,23.3,减重,年卡,2025-03-15,STUDENT
1713,yongcheng1712,黄红霞,qiang37@example.com,15277902327,24,女,151.1,57.5,25.2,减重,季卡,2025-03-23,STUDENT
1714,jing921713,林淑华,yuanlei@example.com,15303513832,28,男,173.5,84.8,28.2,减重,季卡,2024-04-21,STUDENT
1715,huangming1714,王建华,yanzhong@example.net,13664845148,26,男,174.7,83.3,27.3,减重,次卡,2024-03-25,STUDENT
1716,kliu1715,张明,juan60@example.com,13649116910,30,男,174.8,85.7,28.0,减重,年卡,2025-07-05,STUDENT
1717,yang321716,谢健,xren@example.org,13182983772,25,男,175.1,72.7,23.7,塑形,年卡,2024-10-10,STUDENT
1718,ping591717,萧霞,kliu@example.net,18263995934,28,女,171.4,72.4,24.7,增肌,月卡,2025-12-13,STUDENT
1719,juanxu1718,王斌,panyan@example.net,13781844392,33,男,175.4,62.1,20.2,减脂,季卡,2025-09-01,STUDENT
1720,ming171719,黄林,guiying67@example.com,18159450332,18,女,153.6,53.9,22.9,增肌,年卡,2025-07-04,STUDENT
1721,leihu1720,林明,yanglong@example.org,13530745067,37,男,172.9,66.2,22.2,减重,年卡,2024-09-15,STUDENT
1722,cuijing1721,潘淑珍,jie96@example.org,18842030944,31,女,160.7,69.1,26.8,减脂,季卡,2024-09-09,STUDENT
1723,suqiang1722,杨宁,zzeng@example.net,14534967314,23,女,163.5,49.6,18.6,增肌,年卡,2024-02-12,STUDENT
1724,wanqiang1723,杨静,qiangkong@example.org,13420922375,55,女,159.4,49.8,19.6,减重,年卡,2024-03-07,STUDENT
1725,tao031724,薛丽娟,gang01@example.org,15882213764,24,男,169.7,65.5,22.8,减脂,月卡,2024-07-31,STUDENT
1726,khuang1725,赵玲,caoxiuying@example.com,13227917531,24,女,157.6,45.3,18.2,减重,月卡,2024-12-01,STUDENT
1727,dwen1726,徐秀云,wliao@example.org,15794821563,40,女,159.4,51.6,20.3,塑形,年卡,2025-06-26,STUDENT
1728,lliao1727,任平,chengtao@example.net,15013788763,31,女,150.0,63.4,28.2,减重,季卡,2025-03-15,STUDENT
1729,xiuyinghuang1728,宋阳,chaogao@example.com,18991710744,26,女,165.4,57.1,20.9,增肌,月卡,2024-09-13,STUDENT
1730,yangshi1729,成峰,nadeng@example.net,13803853606,31,女,160.1,47.4,18.5,减重,月卡,2025-07-25,STUDENT
1731,gang501730,黄红,yanjun@example.com,13100407962,28,女,168.5,78.6,27.7,减脂,年卡,2025-02-15,STUDENT
1732,lufang1731,王秀珍,xia97@example.net,18792359643,27,女,160.8,64.8,25.1,减重,月卡,2025-03-08,STUDENT
1733,duanjing1732,李凤兰,momin@example.net,18143001720,37,男,173.1,59.9,20.0,减脂,月卡,2024-12-27,STUDENT
1734,udai1733,赵芳,juan40@example.net,13819087994,36,男,169.5,70.1,24.4,减重,季卡,2025-03-07,STUDENT
1735,jiehan1734,李杰,yangyang@example.com,18868772739,44,男,169.3,66.9,23.3,塑形,年卡,2025-07-29,STUDENT
1736,xia831735,郑瑜,li70@example.org,15780523813,59,女,159.5,55.4,21.8,减脂,月卡,2025-05-12,STUDENT
1737,ilu1736,朱萍,qren@example.org,15206528073,23,男,172.3,61.8,20.8,增肌,年卡,2024-10-16,STUDENT
1738,fangdai1737,张璐,baiyang@example.net,18290310143,27,女,156.4,44.4,18.1,塑形,年卡,2025-06-28,STUDENT
1739,jingjia1738,宁楠,idai@example.net,15809886087,31,男,177.9,55.9,17.7,减脂,月卡,2025-08-06,STUDENT
1740,guiying391739,郝建国,weiguiying@example.org,15085838613,29,女,165.8,71.9,26.2,减重,季卡,2024-03-19,STUDENT
1741,oguo1740,王雷,qiaoyang@example.org,14705139613,28,女,158.5,42.7,17.0,增肌,年卡,2025-09-15,STUDENT
1742,duxiuying1741,宋玉梅,jungong@example.com,13253781034,25,女,158.2,54.6,21.8,减脂,年卡,2024-12-21,STUDENT
1743,haoli1742,杜东,xia76@example.net,18141182204,32,女,154.9,49.1,20.5,减脂,季卡,2025-11-24,STUDENT
1744,qiuchao1743,嵇桂兰,jing96@example.com,13459855456,46,女,167.7,67.4,24.0,减重,月卡,2025-02-16,STUDENT
1745,xiaoxia1744,林建军,na38@example.org,15924982850,45,女,155.4,41.5,17.2,减重,年卡,2024-05-22,STUDENT
1746,nren1745,汤峰,phe@example.com,13646118756,46,女,158.4,53.6,21.4,减重,年卡,2024-09-05,STUDENT
1747,dingjing1746,王旭,qinguiying@example.org,18517420238,44,女,162.5,53.8,20.4,增肌,月卡,2025-03-21,STUDENT
1748,oliu1747,李静,isun@example.com,15561786035,37,女,162.6,73.5,27.8,减脂,年卡,2024-05-22,STUDENT
1749,renjun1748,李晨,songfang@example.net,13488102950,31,男,176.9,74.6,23.9,减重,年卡,2024-07-17,STUDENT
1750,yye1749,朱云,bhu@example.net,13179118982,36,男,170.9,67.0,22.9,减脂,年卡,2024-08-02,STUDENT
1751,jieliu1750,王峰,junzou@example.org,13298399369,20,女,165.9,55.4,20.1,减脂,年卡,2025-12-16,STUDENT
1752,yanpeng1751,罗桂英,yili@example.org,13382560732,45,男,172.3,71.7,24.2,减重,月卡,2024-04-13,STUDENT
1753,shijuan1752,冯浩,lshen@example.org,15041681841,54,男,169.0,56.8,19.9,减重,月卡,2025-11-27,STUDENT
1754,fcao1753,施帆,qiangye@example.net,15063065084,43,女,161.6,57.0,21.8,减重,月卡,2024-11-03,STUDENT
1755,yanyao1754,钱畅,yang99@example.org,13472261203,28,男,175.0,68.6,22.4,增肌,年卡,2024-04-04,STUDENT
1756,majie1755,袁健,zoumin@example.com,18045179430,45,男,179.3,68.7,21.4,减脂,年卡,2025-06-16,STUDENT
1757,yangjia1756,卢丹丹,weiwang@example.org,13336038846,21,男,182.3,62.3,18.8,减脂,年卡,2025-05-31,STUDENT
1758,leifan1757,刘莹,min58@example.net,15644844919,30,女,162.2,61.6,23.4,减脂,次卡,2024-08-05,STUDENT
1759,min071758,朱倩,yaojun@example.org,13946596231,30,女,156.0,56.7,23.3,减重,年卡,2024-09-03,STUDENT
1760,caixia1759,赵鹏,qcheng@example.org,18552531405,32,男,179.7,56.0,17.3,减重,季卡,2024-05-24,STUDENT
1761,ckang1760,王建华,rlu@example.com,13362861497,35,女,162.5,44.9,17.0,减重,年卡,2024-02-19,STUDENT
1762,taolin1761,张斌,qiangyang@example.net,18112649886,36,女,155.2,64.7,26.9,塑形,季卡,2024-09-09,STUDENT
1763,zhaoxiulan1762,刘凤英,qiang34@example.com,13853456207,28,女,157.1,45.6,18.5,减脂,年卡,2025-05-21,STUDENT
1764,chaozou1763,王晨,adong@example.net,15912781056,34,女,159.0,71.3,28.2,减脂,月卡,2025-07-20,STUDENT
1765,xiazeng1764,张华,futao@example.org,13419541857,35,女,150.8,42.9,18.8,减脂,年卡,2025-08-01,STUDENT
1766,weishao1765,陈莹,duchao@example.com,13952646343,30,女,167.5,77.3,27.6,减重,年卡,2024-08-14,STUDENT
1767,pengyong1766,李利,renyong@example.org,15000421407,33,男,171.4,59.6,20.3,减脂,次卡,2024-02-17,STUDENT
1768,tao791767,梁淑珍,emo@example.com,18900552224,28,女,170.5,77.8,26.8,减脂,年卡,2024-05-03,STUDENT
1769,jingqin1768,张燕,gang76@example.net,15800879184,42,男,176.1,66.8,21.6,减重,年卡,2025-07-13,STUDENT
1770,jiefeng1769,许梅,pingxiao@example.org,14555841813,19,女,159.8,54.9,21.5,塑形,季卡,2025-04-29,STUDENT
1771,ping081770,郭洋,xiaqin@example.com,18094227969,59,男,174.0,85.8,28.4,增肌,月卡,2024-11-24,STUDENT
1772,songyang1771,曹欢,taoyong@example.com,18588171964,42,男,177.3,65.3,20.8,减重,季卡,2025-11-14,STUDENT
1773,minzeng1772,王强,junjin@example.org,14559139256,37,女,166.9,63.9,22.9,增肌,年卡,2025-11-22,STUDENT
1774,qiangdai1773,邵丹丹,xhu@example.com,13952681549,51,男,176.1,88.1,28.4,减脂,季卡,2024-03-10,STUDENT
1775,yang441774,刘凯,fanwei@example.com,18530455999,29,男,165.3,65.3,23.9,减重,季卡,2025-03-05,STUDENT
1776,yonglei1775,张岩,rsun@example.org,13786119381,20,女,157.3,42.8,17.3,增肌,年卡,2025-06-09,STUDENT
1777,zhengchao1776,赵秀华,xia41@example.org,18834096545,18,男,174.1,95.6,31.5,减重,年卡,2025-12-17,STUDENT
1778,dingguiying1777,冯兰英,etang@example.com,15767638802,32,男,161.0,61.9,23.9,减重,年卡,2024-03-05,STUDENT
1779,namao1778,叶丹丹,wxiang@example.net,13593019563,29,男,175.8,75.4,24.4,减脂,季卡,2024-12-27,STUDENT
1780,qiang751779,鲁红,hyi@example.org,15040538333,34,男,171.3,59.0,20.1,增肌,季卡,2024-03-22,STUDENT
1781,mintang1780,徐亮,cluo@example.net,13805976168,27,男,173.4,65.3,21.7,减重,年卡,2025-09-10,STUDENT
1782,jieyang1781,徐明,qiangyu@example.com,13531157691,21,男,158.9,69.6,27.6,减脂,季卡,2025-05-07,STUDENT
1783,juanqin1782,杨浩,jiangxiuying@example.org,18134799465,40,女,164.8,60.2,22.2,减重,季卡,2025-07-14,STUDENT
1784,sdong1783,尹飞,xia78@example.net,15591702078,57,男,173.4,81.8,27.2,增肌,次卡,2024-07-28,STUDENT
1785,psun1784,张鹏,lsu@example.com,13652186932,35,男,173.3,80.3,26.7,减脂,年卡,2024-05-05,STUDENT
1786,baijing1785,陈涛,yongyu@example.net,13566792228,30,男,170.2,80.9,27.9,减重,季卡,2025-05-31,STUDENT
1787,xialai1786,韩涛,naduan@example.org,15267217166,26,男,173.9,74.4,24.6,减重,年卡,2025-01-19,STUDENT
1788,ohe1787,李霞,hyuan@example.org,18132904036,46,男,164.4,67.2,24.9,减脂,年卡,2024-05-24,STUDENT
1789,wei211788,安俊,chaoxiong@example.com,18861519648,46,女,155.8,48.8,20.1,塑形,次卡,2024-04-19,STUDENT
1790,acao1789,李杨,caoqiang@example.org,15221577116,37,女,155.9,45.7,18.8,塑形,季卡,2025-11-10,STUDENT
1791,juanlai1790,杜想,juanfeng@example.com,15639205751,25,男,184.7,95.5,28.0,减脂,季卡,2025-02-15,STUDENT
1792,yangcui1791,孟帆,xiuyingxia@example.org,13024986560,39,男,183.5,68.5,20.3,塑形,月卡,2025-06-05,STUDENT
1793,wei311792,张秀梅,jie20@example.org,15514716125,32,男,172.4,59.8,20.1,减脂,月卡,2024-12-01,STUDENT
